,mins,mintimes,sensornamemin
831,-2.9529000000000014,2020-03-22 03:40:58.783000-04:00,Hwy 21 at St Augustine Creek Level Sensor
832,-1.6404999999999994,2020-03-22 16:12:39.079000-04:00,Hwy 21 at St Augustine Creek Level Sensor
833,3.956886,2020-03-22 23:54:50.797000-04:00,Hwy 21 at St Augustine Creek Level Sensor
834,100.0,2020-02-23 12:00:00-05:00,fake
835,-4.13406,2020-02-24 02:54:13.871000-05:00,Solomon Bridge Sea Level Sensor
836,-4.163588999999996,2020-02-24 15:10:33.349000-05:00,Solomon Bridge Sea Level Sensor
837,-3.737058999999997,2020-02-25 03:22:26.981000-05:00,Solomon Bridge Sea Level Sensor
838,-4.3899779999999975,2020-02-25 16:09:05.557000-05:00,Solomon Bridge Sea Level Sensor
839,-4.097968999999997,2020-02-26 03:44:59.052000-05:00,Solomon Bridge Sea Level Sensor
840,-4.6885489999999965,2020-02-26 16:21:25.990000-05:00,Solomon Bridge Sea Level Sensor
841,-5.115078999999996,2020-02-27 04:22:21.679000-05:00,Solomon Bridge Sea Level Sensor
842,-4.544185000000001,2020-02-27 16:33:26.385000-05:00,Solomon Bridge Sea Level Sensor
843,-3.9273569999999953,2020-02-28 04:49:42.809000-05:00,Solomon Bridge Sea Level Sensor
844,-4.1012499999999985,2020-02-28 17:16:02.268000-05:00,Solomon Bridge Sea Level Sensor
845,-4.580276,2020-02-29 05:27:01.872000-05:00,Solomon Bridge Sea Level Sensor
846,-4.311234000000001,2020-02-29 17:02:39.676000-05:00,Solomon Bridge Sea Level Sensor
847,-3.385992,2020-03-01 06:14:43.016000-05:00,Solomon Bridge Sea Level Sensor
848,-3.7665880000000005,2020-03-01 18:20:53.767000-05:00,Solomon Bridge Sea Level Sensor
849,-2.8282219999999985,2020-03-02 06:57:17.648000-05:00,Solomon Bridge Sea Level Sensor
850,-3.2219419999999968,2020-03-02 18:53:08.598000-05:00,Solomon Bridge Sea Level Sensor
851,-3.0414869999999983,2020-03-03 08:05:04.131000-05:00,Solomon Bridge Sea Level Sensor
852,-3.5467609999999983,2020-03-03 20:11:05.177000-05:00,Solomon Bridge Sea Level Sensor
853,-3.2941239999999983,2020-03-04 09:53:28.989000-05:00,Solomon Bridge Sea Level Sensor
854,-2.5099649999999993,2020-03-04 22:24:57.212000-05:00,Solomon Bridge Sea Level Sensor
855,-2.486997999999998,2020-03-05 10:10:38.965000-05:00,Solomon Bridge Sea Level Sensor
856,-3.011957999999998,2020-03-05 22:42:01.570000-05:00,Solomon Bridge Sea Level Sensor
857,-4.3899779999999975,2020-03-06 11:43:52.966000-05:00,Solomon Bridge Sea Level Sensor
858,-6.033758999999998,2020-03-06 23:49:57.854000-05:00,Solomon Bridge Sea Level Sensor
859,-4.262018999999997,2020-03-07 12:06:12.257000-05:00,Solomon Bridge Sea Level Sensor
860,-5.797526999999997,2020-03-08 01:02:57.732000-05:00,Solomon Bridge Sea Level Sensor
861,-5.019929999999997,2020-03-08 14:09:09.040000-04:00,Solomon Bridge Sea Level Sensor
862,-5.863147,2020-03-09 02:55:42.504000-04:00,Solomon Bridge Sea Level Sensor
863,-5.810650999999998,2020-03-09 15:27:08.093000-04:00,Solomon Bridge Sea Level Sensor
864,-6.319205999999996,2020-03-10 03:58:27.329000-04:00,Solomon Bridge Sea Level Sensor
865,-6.089536000000001,2020-03-10 16:09:29.290000-04:00,Solomon Bridge Sea Level Sensor
866,-6.542313999999999,2020-03-11 04:55:58.148000-04:00,Solomon Bridge Sea Level Sensor
878,,,Solomon Bridge Sea Level Sensor
884,,,Solomon Bridge Sea Level Sensor
888,100.0,2020-02-23 12:00:00-05:00,fake
889,-0.7382249999999999,2020-02-24 05:35:02.295000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
890,-0.7743159999999989,2020-02-24 18:04:04.297000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
891,-0.30513299999999965,2020-02-25 05:53:12.572000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
892,-0.06890099999999943,2020-02-25 18:44:18.062000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
893,-0.4462160000000006,2020-02-26 06:27:14.153000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
894,-0.515117,2020-02-26 18:54:48.145000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
895,-0.6233899999999997,2020-02-27 06:36:03.266000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
896,-0.8169690000000003,2020-02-27 19:06:21.627000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
897,-0.7907209999999996,2020-02-28 07:19:34.672000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
898,-0.8629029999999993,2020-02-28 19:49:14.747000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
899,-0.9350849999999991,2020-02-29 07:03:15.229000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
900,-1.026952999999999,2020-02-29 19:06:30.330000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
901,-0.9875809999999987,2020-03-01 07:28:35.092000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
902,-0.9908619999999999,2020-03-01 20:21:21.438000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
903,-1.0138289999999994,2020-03-02 09:09:05.154000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
904,-1.122102,2020-03-02 21:21:09.517000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
905,-1.1483500000000006,2020-03-03 11:03:25.780000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
906,-1.1910030000000003,2020-03-03 22:50:34.905000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
907,-1.0892920000000004,2020-03-04 10:21:51.076000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
908,1.3977060000000003,2020-03-04 21:50:18.271000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
909,2.9233710000000004,2020-03-05 10:24:06.036000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
910,2.733073000000001,2020-03-06 02:00:31.200000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
911,2.546056,2020-03-06 13:54:38.856000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
912,2.00141,2020-03-07 00:04:21.517000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
913,1.6437810000000006,2020-03-07 15:36:13.926000-05:00,Dean Forest Road at Harden Canal Sea Level Sensor
914,1.1319450000000009,2020-03-08 04:43:54.571000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
915,0.9186800000000002,2020-03-08 17:32:50.884000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
916,0.5676129999999997,2020-03-09 05:47:38.862000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
917,0.3543479999999999,2020-03-09 18:35:48.255000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
918,0.09843000000000046,2020-03-10 06:47:40.640000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
919,0.01640499999999978,2020-03-10 19:14:56.588000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
920,-0.08858699999999864,2020-03-11 07:46:56.184000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
921,-0.18045499999999937,2020-03-11 20:08:54.047000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
922,-0.15420699999999954,2020-03-12 08:36:08.341000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
923,-0.29857099999999903,2020-03-12 20:54:33.723000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
924,-0.2788849999999998,2020-03-13 09:27:15.227000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
925,-0.5413649999999999,2020-03-13 21:34:30.441000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
926,-0.5676130000000006,2020-03-14 10:27:12.107000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
927,-0.7021339999999991,2020-03-14 21:59:44.294000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
928,-0.6693239999999996,2020-03-15 11:00:28.617000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
929,-0.8169690000000003,2020-03-15 22:21:57.439000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
930,-0.6201090000000002,2020-03-16 11:45:08.186000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
931,-0.8399359999999998,2020-03-16 23:36:23.272000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
932,-0.8464980000000004,2020-03-17 12:54:01.948000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
933,-1.0039860000000012,2020-03-18 00:45:39.842000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
934,-0.9777380000000004,2020-03-18 13:49:14.187000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
935,-1.0827299999999997,2020-03-19 02:00:08.892000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
936,-1.0466390000000008,2020-03-19 14:33:11.344000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
937,-1.1713170000000002,2020-03-20 03:00:35.943000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
938,-1.1778790000000008,2020-03-20 15:59:20.097000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
939,-1.2303750000000004,2020-03-21 04:22:12.013000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
940,-1.2763089999999995,2020-03-21 17:10:19.233000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
941,-1.2697470000000006,2020-03-22 04:52:00.863000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
942,-1.1056969999999993,2020-03-22 16:54:20.226000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
943,3.6484720000000004,2020-03-22 23:50:55.215000-04:00,Dean Forest Road at Harden Canal Sea Level Sensor
944,100.0,2020-02-23 12:00:00-05:00,fake
945,-3.927356999999999,2020-02-24 02:17:10.254000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
946,-4.0553159999999995,2020-02-24 15:08:16.343000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
947,-3.566447,2020-02-25 03:13:56.514000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
948,-4.288266999999999,2020-02-25 15:44:58.686000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
949,-3.9896960000000004,2020-02-26 03:45:37.870000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
950,-4.350605999999999,2020-02-26 16:01:35.271000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
951,-4.685268000000001,2020-02-27 03:58:42.808000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
952,-4.383416,2020-02-27 16:37:33.864000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
953,-3.779712,2020-02-28 04:33:04.296000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
954,-4.012663,2020-02-28 17:19:24.400000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
955,-4.376854,2020-02-29 05:04:40.060000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
956,-4.278423999999999,2020-02-29 17:35:46.196000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
957,-3.366306,2020-03-01 05:56:39.811000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
958,-3.7403399999999998,2020-03-01 18:02:28.353000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
959,-2.844627000000001,2020-03-02 06:59:43.725000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
960,-3.323653,2020-03-02 19:15:22.697000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
961,-3.330214999999999,2020-03-03 07:56:25.461000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
962,-3.5336370000000006,2020-03-03 19:46:59.938000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
963,-3.395835,2020-03-04 09:25:47.859000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
964,-2.8052550000000007,2020-03-04 21:27:06.808000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
965,-2.4180969999999995,2020-03-05 10:09:04.009000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
966,-3.002115,2020-03-05 22:39:59.083000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
967,-4.1865559999999995,2020-03-06 11:23:51.916000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
968,-5.754873999999999,2020-03-06 23:29:17.461000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
969,-4.373573,2020-03-07 12:05:10.431000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
970,-5.548171,2020-03-08 00:36:00.901000-05:00,Lazaretto Creek Fishing Pier Sea Level Sensor
971,-4.901814,2020-03-08 14:22:16.069000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
972,-5.594105000000001,2020-03-09 02:39:19.978000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
973,-5.541609000000001,2020-03-09 15:08:02.371000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
974,-5.968139000000001,2020-03-10 03:29:43.663000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
975,-5.8237749999999995,2020-03-10 15:56:32.263000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
976,-6.148593999999999,2020-03-11 04:33:40.957000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
977,-5.895956999999999,2020-03-11 16:44:28.307000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
978,-5.840180000000002,2020-03-12 05:10:32.491000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
979,-5.7778410000000004,2020-03-12 17:28:27.787000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
980,-5.407088,2020-03-13 06:10:15.380000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
981,-5.498956,2020-03-13 18:26:18.813000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
982,-5.262723999999999,2020-03-14 06:57:22.039000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
983,-4.596681,2020-03-14 18:58:00.816000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
984,-3.9700100000000003,2020-03-15 07:54:29.440000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
985,-3.8781420000000004,2020-03-15 19:39:59.799000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
986,-2.5198079999999994,2020-03-16 08:51:32.429000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
987,-2.890561,2020-03-16 20:57:35.199000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
988,-3.1792890000000007,2020-03-17 09:54:14.561000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
989,-2.956180999999999,2020-03-17 22:25:17.173000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
990,-3.2875619999999994,2020-03-18 10:51:25.738000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
991,-3.021801,2020-03-18 23:02:09.172000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
992,-3.6615959999999994,2020-03-19 11:53:31.984000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
993,-3.651753000000001,2020-03-20 00:09:24.962000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
994,-4.183275,2020-03-20 12:40:29.769000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
995,-4.383416,2020-03-21 01:31:51.542000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
996,-4.973996,2020-03-21 13:43:12.733000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
997,-4.750888,2020-03-22 01:29:05.297000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
998,-3.107106999999999,2020-03-22 14:15:27.554000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
999,-0.18373600000000057,2020-03-22 23:54:03.845000-04:00,Lazaretto Creek Fishing Pier Sea Level Sensor
1000,100.0,2020-02-23 12:00:00-05:00,fake
1001,-2.1556169999999995,2020-02-24 02:34:53.255000-05:00,Sullivan Street Sea Level Sensor
1002,-2.1556169999999995,2020-02-24 17:03:15.769000-05:00,Sullivan Street Sea Level Sensor
1003,-2.1195260000000005,2020-02-25 02:31:59.263000-05:00,Sullivan Street Sea Level Sensor
1004,-2.1195260000000005,2020-02-25 16:55:41.978000-05:00,Sullivan Street Sea Level Sensor
1005,-2.112964,2020-02-26 05:32:48.531000-05:00,Sullivan Street Sea Level Sensor
1006,-2.122807,2020-02-26 17:34:09.343000-05:00,Sullivan Street Sea Level Sensor
1007,-2.142493,2020-02-27 04:19:03.661000-05:00,Sullivan Street Sea Level Sensor
1008,-2.1556169999999995,2020-02-27 18:57:34.317000-05:00,Sullivan Street Sea Level Sensor
1009,-2.162179,2020-02-28 03:30:37.035000-05:00,Sullivan Street Sea Level Sensor
1010,-2.1556169999999995,2020-02-28 18:14:36.876000-05:00,Sullivan Street Sea Level Sensor
1011,-2.1556169999999995,2020-02-29 04:59:32.130000-05:00,Sullivan Street Sea Level Sensor
1012,-2.142493,2020-02-29 19:17:45.040000-05:00,Sullivan Street Sea Level Sensor
1013,-2.1392120000000006,2020-03-01 05:11:47.397000-05:00,Sullivan Street Sea Level Sensor
1014,-2.1457739999999994,2020-03-01 19:40:23.444000-05:00,Sullivan Street Sea Level Sensor
1015,-2.112964,2020-03-02 05:45:05.206000-05:00,Sullivan Street Sea Level Sensor
1016,-2.1195260000000005,2020-03-02 17:41:16.773000-05:00,Sullivan Street Sea Level Sensor
1017,-2.126088000000001,2020-03-03 06:38:20.910000-05:00,Sullivan Street Sea Level Sensor
1018,-2.152336,2020-03-03 18:29:49.775000-05:00,Sullivan Street Sea Level Sensor
1019,-2.152336,2020-03-04 10:40:20.741000-05:00,Sullivan Street Sea Level Sensor
1020,-2.0178150000000006,2020-03-04 21:56:40.436000-05:00,Sullivan Street Sea Level Sensor
1021,-2.076872999999999,2020-03-05 11:04:11.120000-05:00,Sullivan Street Sea Level Sensor
1022,-2.0735919999999997,2020-03-05 23:13:31.296000-05:00,Sullivan Street Sea Level Sensor
1023,-2.1457739999999994,2020-03-06 10:04:00.357000-05:00,Sullivan Street Sea Level Sensor
1024,-2.1392120000000006,2020-03-06 21:51:32.855000-05:00,Sullivan Street Sea Level Sensor
1025,-2.1392120000000006,2020-03-07 10:38:28.894000-05:00,Sullivan Street Sea Level Sensor
1026,-2.142493,2020-03-07 22:59:51.756000-05:00,Sullivan Street Sea Level Sensor
1027,-2.126088000000001,2020-03-08 12:51:45.751000-04:00,Sullivan Street Sea Level Sensor
1028,-2.142493,2020-03-09 01:08:07.433000-04:00,Sullivan Street Sea Level Sensor
1029,-2.1392120000000006,2020-03-09 16:52:43.120000-04:00,Sullivan Street Sea Level Sensor
1030,-2.106401999999999,2020-03-10 05:39:28.610000-04:00,Sullivan Street Sea Level Sensor
1031,-2.096559000000001,2020-03-10 15:48:50.410000-04:00,Sullivan Street Sea Level Sensor
1032,-2.096559000000001,2020-03-11 04:51:04.207000-04:00,Sullivan Street Sea Level Sensor
1033,-2.0998400000000004,2020-03-11 17:12:51.974000-04:00,Sullivan Street Sea Level Sensor
1034,-2.0932779999999998,2020-03-12 04:08:14.521000-04:00,Sullivan Street Sea Level Sensor
1035,-2.096559000000001,2020-03-12 19:52:43.611000-04:00,Sullivan Street Sea Level Sensor
1036,-2.0932779999999998,2020-03-13 05:21:23.102000-04:00,Sullivan Street Sea Level Sensor
1037,-2.103121,2020-03-13 20:20:38.143000-04:00,Sullivan Street Sea Level Sensor
1038,-2.096559000000001,2020-03-14 06:45:19.281000-04:00,Sullivan Street Sea Level Sensor
1039,-2.0932779999999998,2020-03-14 18:56:32.810000-04:00,Sullivan Street Sea Level Sensor
1040,-2.0899970000000003,2020-03-15 07:07:58.332000-04:00,Sullivan Street Sea Level Sensor
1041,-2.1457739999999994,2020-03-15 18:23:40.071000-04:00,Sullivan Street Sea Level Sensor
1042,-2.106401999999999,2020-03-16 08:41:49.395000-04:00,Sullivan Street Sea Level Sensor
1043,-2.142493,2020-03-16 20:32:58.005000-04:00,Sullivan Street Sea Level Sensor
1044,-2.152336,2020-03-17 09:25:12.225000-04:00,Sullivan Street Sea Level Sensor
1045,-2.112964,2020-03-17 22:01:53.469000-04:00,Sullivan Street Sea Level Sensor
1046,-2.142493,2020-03-18 10:02:56.069000-04:00,Sullivan Street Sea Level Sensor
1047,-2.13265,2020-03-18 22:04:12.513000-04:00,Sullivan Street Sea Level Sensor
1048,-2.1392120000000006,2020-03-19 11:21:53.888000-04:00,Sullivan Street Sea Level Sensor
1049,-2.13265,2020-03-19 22:37:24.691000-04:00,Sullivan Street Sea Level Sensor
1050,-2.1293690000000005,2020-03-20 11:14:03.902000-04:00,Sullivan Street Sea Level Sensor
1051,-2.1096830000000004,2020-03-21 00:46:52.099000-04:00,Sullivan Street Sea Level Sensor
1052,-2.122807,2020-03-21 11:52:20.784000-04:00,Sullivan Street Sea Level Sensor
1053,-2.1293690000000005,2020-03-21 23:38:11.251000-04:00,Sullivan Street Sea Level Sensor
1054,-2.1392120000000006,2020-03-22 14:47:09.717000-04:00,Sullivan Street Sea Level Sensor
1055,1.0597630000000002,2020-03-22 23:50:31.210000-04:00,Sullivan Street Sea Level Sensor
1056,100.0,2020-02-23 12:00:00-05:00,fake
1057,-2.191708000000001,2020-02-24 01:13:09.581000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1058,-2.076873,2020-02-24 14:00:23.067000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1059,-2.339353,2020-02-25 02:02:01.364000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1060,-2.404973000000001,2020-02-25 15:04:38.996000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1061,-2.536213000000001,2020-02-26 05:28:45.257000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1062,-2.3065430000000005,2020-02-26 15:23:28.917000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1063,-2.126088,2020-02-27 04:25:58.091000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1064,-2.0834350000000006,2020-02-27 15:01:34.054000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1065,-2.1753030000000004,2020-02-28 05:10:09.504000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1066,-2.0571870000000017,2020-02-28 18:43:44.505000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1067,-2.227799000000002,2020-02-29 07:00:52.037000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1068,-2.349196000000002,2020-02-29 19:37:55.617000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1069,-2.1392120000000014,2020-03-01 06:18:46.907000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1070,-2.0801539999999994,2020-03-01 19:16:13.273000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1071,-2.050625000000001,2020-03-02 07:12:32.568000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1072,-2.0637490000000005,2020-03-02 18:04:08.909000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1073,-2.0473440000000016,2020-03-03 06:36:18.934000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1074,-2.0932780000000006,2020-03-03 19:33:55.673000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1075,-2.263890000000001,2020-03-04 10:18:20.801000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1076,-1.9686000000000012,2020-03-04 23:21:43.895000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1077,-2.0637490000000005,2020-03-05 09:26:38.685000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1078,-2.2113939999999994,2020-03-05 22:24:22.147000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1079,-2.3163860000000005,2020-03-06 11:28:59.668000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1080,-2.313105000000001,2020-03-07 00:21:33.453000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1081,-2.2770140000000003,2020-03-07 12:53:59.185000-05:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1082,-2.303262000000001,2020-03-08 03:16:45.519000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1083,-2.359039,2020-03-08 15:23:27.387000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1084,-2.582147,2020-03-09 02:59:33.177000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1085,-2.4738740000000012,2020-03-09 14:20:20.678000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1086,-2.293418999999999,2020-03-10 05:40:06.789000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1087,-2.2770140000000003,2020-03-10 15:09:25.321000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1088,-2.3721629999999996,2020-03-11 03:21:08.574000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1089,-2.2704520000000015,2020-03-11 15:07:35.496000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1090,-2.201551000000001,2020-03-12 04:23:14.218000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1091,-2.06703,2020-03-12 16:17:08.463000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1092,-2.290138,2020-03-13 04:49:42.394000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1093,-8.258277,2020-03-13 19:49:56.824000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1094,-3.153040999999999,2020-03-14 07:26:51.201000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1095,-2.2409230000000013,2020-03-14 19:24:25.636000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1096,-2.267171000000002,2020-03-15 07:12:36.641000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1097,-2.4476260000000005,2020-03-15 18:41:18.128000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1098,-2.2967000000000004,2020-03-16 09:12:47.263000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1099,-2.1851460000000005,2020-03-16 21:10:15.466000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1100,-2.0473440000000016,2020-03-17 09:31:15.988000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1101,-2.6641720000000015,2020-03-17 21:39:17.470000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1102,-2.864313000000002,2020-03-18 11:52:35.671000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1103,-2.152336000000001,2020-03-18 22:47:56.711000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1104,-3.586133000000001,2020-03-19 10:43:50.696000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1105,-2.2113939999999994,2020-03-19 23:49:21.578000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1106,-2.552618,2020-03-20 12:47:23.956000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1107,-2.2343610000000007,2020-03-21 00:43:46.042000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1108,-2.4312210000000016,2020-03-21 11:40:32.132000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1109,-2.2802949999999997,2020-03-22 01:12:20.123000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
